id,date,type,lat,lng,district,severity
2812,2024-05-26,Assault,22.633356474527737,88.37765693024694,Kolkata,4
2813,2025-12-28,Vandalism,13.028217315963284,80.20488950062423,Chennai,2
2814,2025-08-18,Extortion,18.58365762296426,73.85179709547079,Pune,4
2815,2024-11-03,Theft,28.582767148437256,77.14908017513349,Delhi (NCR),2
2816,2025-12-14,Burglary,13.029979625080186,77.56871365038134,Bangalore,3
2817,2025-10-06,Extortion,23.064118890255276,72.48541243955381,Ahmedabad,4
2818,2024-06-29,Vandalism,22.948018203076067,72.51972576705154,Ahmedabad,2
2819,2025-03-05,Cyber Crime,12.992131017148685,80.21171735592682,Chennai,4
2820,2026-03-18,Robbery,19.17151817423113,72.9467212564012,Mumbai,5
2821,2024-12-29,Cyber Crime,19.095286634428557,72.85125123676632,Mumbai,4
2822,2025-12-20,Robbery,13.126392449887785,80.21197850250398,Chennai,5
2823,2024-09-22,Burglary,22.638114223362134,88.39117969089696,Kolkata,3
2824,2025-02-17,Vandalism,13.11256730476022,80.36146480458957,Chennai,2
2825,2025-03-01,Extortion,23.02416647477987,72.65878380724106,Ahmedabad,4
2826,2025-10-23,Burglary,23.08533174536774,72.56882982354018,Ahmedabad,3
2827,2025-10-23,Drug Trafficking,13.02042234790209,80.236661686404,Chennai,5
2828,2025-07-19,Burglary,18.538223550242467,73.91020497039342,Pune,3
2829,2024-08-07,Cyber Crime,13.003953427690327,77.57998390228693,Bangalore,4
2830,2024-08-25,Assault,18.532071730006987,73.76037452362435,Pune,4
2831,2024-07-08,Theft,22.60628647779849,88.31795254216,Kolkata,2
2832,2025-11-26,Assault,22.480420626903665,88.4540874703217,Kolkata,4
2833,2025-11-29,Vandalism,19.162256279660085,72.93573610649541,Mumbai,2
2834,2024-10-07,Drug Trafficking,13.019888282985335,77.57834958238215,Bangalore,5
2835,2025-08-14,Theft,13.077745520259969,80.27303268513252,Chennai,2
2836,2024-11-09,Robbery,12.952091210538622,77.51837863147338,Bangalore,5
2837,2025-07-26,Drug Trafficking,17.360367262329568,78.51418183418265,Hyderabad,5
2838,2025-03-24,Extortion,18.617280802304073,73.89529328413741,Pune,4
2839,2025-02-18,Vandalism,17.388729358042,78.3880334051147,Hyderabad,2
2840,2025-09-06,Robbery,13.046159072873612,80.36305241014097,Chennai,5
2841,2025-06-24,Robbery,12.940760359321969,77.50043246204339,Bangalore,5
2842,2025-12-20,Burglary,28.708298280345158,77.25971913102885,Delhi (NCR),3
2843,2024-05-24,Vandalism,17.332396318101363,78.41634321492324,Hyderabad,2
2844,2026-01-16,Assault,18.588297587245105,73.83734915094901,Pune,4
2845,2025-06-06,Robbery,22.629464290018607,88.43556689468335,Kolkata,5
2846,2026-03-27,Vandalism,12.98935067620961,80.2867813110968,Chennai,2
2847,2025-08-25,Robbery,22.569482400766578,88.33285123094709,Kolkata,5
2848,2024-10-06,Drug Trafficking,17.31728574121335,78.45924816644974,Hyderabad,5
2849,2025-12-18,Robbery,13.053998256992955,80.37032086147777,Chennai,5
2850,2025-11-27,Theft,18.523136313031017,73.90784792234717,Pune,2
2851,2025-11-24,Burglary,19.130160826540727,72.9744257359944,Mumbai,3
2852,2025-12-19,Robbery,22.587810577146463,88.40344974004644,Kolkata,5
2853,2024-12-01,Robbery,19.004630995290015,72.976019188743,Mumbai,5
2854,2026-04-16,Burglary,18.45488761065534,73.86415150895425,Pune,3
2855,2025-03-06,Vandalism,13.024599009913809,80.2867543711422,Chennai,2
2856,2024-12-20,Drug Trafficking,12.880133449931696,77.5958748552342,Bangalore,5
2857,2025-01-31,Theft,17.295714720232727,78.4059042611063,Hyderabad,2
2858,2025-03-18,Theft,19.145949174123825,72.78691616200928,Mumbai,2
2859,2025-06-27,Drug Trafficking,13.071169472230089,77.54884648507068,Bangalore,5
2860,2025-11-02,Drug Trafficking,19.120928156259478,72.95662407328854,Mumbai,5
2861,2024-11-23,Vandalism,22.525178139219108,88.3772082455392,Kolkata,2
2862,2025-11-19,Drug Trafficking,19.145362017138467,72.85255040026097,Mumbai,5
2863,2026-02-05,Drug Trafficking,28.618140208567922,77.22364254328784,Delhi (NCR),5
2864,2024-09-25,Extortion,18.440164532081976,73.86805922454462,Pune,4
2865,2026-03-29,Burglary,18.979554431299935,72.94764847273443,Mumbai,3
2866,2026-04-15,Vandalism,19.09086152047261,72.89825863286437,Mumbai,2
2867,2024-10-16,Theft,22.621005262718064,88.27484078293124,Kolkata,2
2868,2026-04-03,Assault,13.080635082810375,80.37051514707966,Chennai,4
2869,2025-02-07,Cyber Crime,19.04898140011044,72.84226779575911,Mumbai,4
2870,2025-05-15,Assault,18.609021945938142,73.93771778611298,Pune,4
2871,2025-09-13,Assault,17.363953106453344,78.45614675580899,Hyderabad,4
2872,2024-09-02,Cyber Crime,17.345180761293555,78.44357011994481,Hyderabad,4
2873,2025-05-11,Cyber Crime,19.015993808270206,72.78513349967304,Mumbai,4
2874,2025-07-30,Robbery,13.009373444923025,77.62274446563679,Bangalore,5
2875,2025-09-12,Extortion,13.066623894063452,77.67228926428922,Bangalore,4
2876,2025-04-04,Robbery,13.112908766480324,80.2750607783869,Chennai,5
2877,2026-01-15,Vandalism,18.494869639285465,73.76089137147389,Pune,2
2878,2026-01-22,Burglary,28.600592560063475,77.26199398618559,Delhi (NCR),3
2879,2025-10-05,Theft,22.599092501250105,88.3538239018382,Kolkata,2
2880,2024-10-23,Drug Trafficking,12.972730409265225,77.66075296685732,Bangalore,5
2881,2025-12-25,Robbery,12.95325246426786,77.65444668201253,Bangalore,5
2882,2025-10-19,Cyber Crime,22.976938476108902,72.49122085409353,Ahmedabad,4
2883,2025-07-06,Cyber Crime,18.488150654706487,73.77446783217697,Pune,4
2884,2025-07-19,Robbery,18.536461737246764,73.95482960664249,Pune,5
2885,2024-06-07,Drug Trafficking,12.878606644056608,77.6507079516784,Bangalore,5
2886,2025-07-11,Robbery,18.53599041114387,73.89449211680854,Pune,5
2887,2024-06-14,Extortion,18.4797229899444,73.80491998107695,Pune,4
2888,2025-12-10,Theft,28.670692956994387,77.13106473032721,Delhi (NCR),2
2889,2026-01-07,Robbery,18.548021442078745,73.90302493029785,Pune,5
2890,2024-09-06,Extortion,17.35573570586001,78.4294022120084,Hyderabad,4
2891,2026-02-15,Cyber Crime,13.03840695305714,77.62340723151442,Bangalore,4
2892,2025-11-10,Assault,12.878500469086338,77.6320766730763,Bangalore,4
2893,2025-09-26,Burglary,12.978109910586037,77.65858894942595,Bangalore,3
2894,2024-11-12,Assault,17.42517357357743,78.42235670616958,Hyderabad,4
2895,2025-02-19,Cyber Crime,18.611659173680085,73.85234476455534,Pune,4
2896,2025-01-10,Assault,12.996671924440262,80.1898819459251,Chennai,4
2897,2025-08-26,Robbery,22.54070004419094,88.33793455807474,Kolkata,5
2898,2026-01-04,Extortion,17.417444461152954,78.55029826449524,Hyderabad,4
2899,2025-08-26,Cyber Crime,19.047623502727653,72.90592285347273,Mumbai,4
2900,2025-07-14,Burglary,13.059119201457953,80.20355825543653,Chennai,3
2901,2024-05-16,Assault,12.991938918202846,80.27004380754859,Chennai,4
2902,2025-11-04,Extortion,13.002175500044705,77.68269525210626,Bangalore,4
2903,2025-06-09,Cyber Crime,13.109542337318427,80.23931212958657,Chennai,4
2904,2024-10-31,Vandalism,17.313078971487357,78.48883506793172,Hyderabad,2
2905,2024-11-06,Cyber Crime,13.084436016245705,80.20111703973294,Chennai,4
2906,2024-10-15,Assault,19.037064762990077,72.9054800502717,Mumbai,4
2907,2025-05-26,Vandalism,28.67111390280747,77.18581091376564,Delhi (NCR),2
2908,2026-03-21,Drug Trafficking,18.573348476093123,73.85095543542415,Pune,5
2909,2024-09-14,Burglary,18.461979646494722,73.88306892399291,Pune,3
2910,2025-12-13,Assault,28.667645507294868,77.28661185440974,Delhi (NCR),4
2911,2025-03-11,Drug Trafficking,23.04956288330407,72.59815170384599,Ahmedabad,5
2912,2024-12-29,Assault,19.029117569490523,72.84438639606829,Mumbai,4
2913,2025-12-06,Cyber Crime,18.55330179258043,73.93010692944736,Pune,4
2914,2024-11-05,Drug Trafficking,13.063369971382796,80.21227558786913,Chennai,5
2915,2024-10-16,Assault,18.449153866734587,73.94003821037252,Pune,4
2916,2026-03-20,Cyber Crime,18.994048110091118,72.79129595436504,Mumbai,4
2917,2024-12-04,Theft,23.040783806378858,72.56087832415565,Ahmedabad,2
2918,2025-03-31,Vandalism,17.32656377718883,78.4034581965459,Hyderabad,2
2919,2026-02-10,Robbery,18.46057159149643,73.91617734304893,Pune,5
2920,2025-01-23,Assault,28.63077795103837,77.18859587029243,Delhi (NCR),4
2921,2026-02-13,Cyber Crime,13.151597441294928,80.33925940207581,Chennai,4
2922,2025-08-30,Theft,17.3390209993256,78.4776707117798,Hyderabad,2
2923,2026-02-07,Burglary,22.63850703638138,88.39658239942545,Kolkata,3
2924,2024-09-14,Robbery,13.020361301534324,80.29740578793843,Chennai,5
2925,2025-02-18,Extortion,19.01075682354699,72.8444844896853,Mumbai,4
2926,2025-07-02,Extortion,22.641556571943497,88.30191083812977,Kolkata,4
2927,2025-07-30,Assault,17.36913840441863,78.52591833022088,Hyderabad,4
2928,2025-10-11,Theft,23.108496193150195,72.51510014078201,Ahmedabad,2
2929,2024-09-25,Theft,23.06788620791897,72.54745897993166,Ahmedabad,2
2930,2024-06-03,Burglary,28.591228131761994,77.30491500240912,Delhi (NCR),3
2931,2025-05-26,Theft,22.978773277555522,72.55142183929367,Ahmedabad,2
2932,2024-09-17,Burglary,22.564089208515774,88.37940141943005,Kolkata,3
2933,2025-02-28,Cyber Crime,17.341461479629867,78.47016694931014,Hyderabad,4
2934,2025-07-31,Robbery,19.114953695838704,72.95258257989789,Mumbai,5
2935,2025-02-18,Drug Trafficking,17.455320900344287,78.39786221002983,Hyderabad,5
2936,2024-11-21,Robbery,12.924874136471672,77.55879645469271,Bangalore,5
2937,2025-01-13,Cyber Crime,12.964450470720545,77.51699508146989,Bangalore,4
2938,2024-08-04,Drug Trafficking,18.545449080908632,73.77209772740697,Pune,5
2939,2025-08-17,Vandalism,22.94980798930156,72.48840586653034,Ahmedabad,2
2940,2024-06-20,Extortion,22.98250166219255,72.65098784797523,Ahmedabad,4
2941,2024-11-30,Assault,13.069708187432276,80.24314889977475,Chennai,4
2942,2025-07-23,Vandalism,13.180975052684918,80.2374609976993,Chennai,2
2943,2024-09-11,Robbery,22.51355320909208,88.42361576151927,Kolkata,5
2944,2025-05-19,Assault,18.431807922896827,73.89643401820199,Pune,4
2945,2024-08-28,Extortion,12.96280722151654,77.68370096645098,Bangalore,4
2946,2025-12-12,Assault,28.643379285612536,77.30074154819319,Delhi (NCR),4
2947,2025-10-06,Drug Trafficking,12.987978669906154,77.66202972418819,Bangalore,5
2948,2025-07-30,Extortion,18.4441377281953,73.86778840458035,Pune,4
2949,2026-02-24,Assault,17.483018781760123,78.47268384205083,Hyderabad,4
2950,2025-03-16,Assault,13.055543819913769,77.52300788119004,Bangalore,4
2951,2026-01-11,Extortion,17.333766017950687,78.38935900703734,Hyderabad,4
2952,2026-04-06,Assault,13.045621239252778,77.5673768117337,Bangalore,4
2953,2025-08-27,Drug Trafficking,19.057340411806113,72.88629864156172,Mumbai,5
2954,2026-01-03,Theft,19.119125376364597,72.91870947547282,Mumbai,2
2955,2025-08-30,Drug Trafficking,28.60286426323179,77.28644565681314,Delhi (NCR),5
2956,2024-10-05,Burglary,19.14554549853498,72.81078011608777,Mumbai,3
2957,2025-07-13,Cyber Crime,22.551856775705016,88.32708646858005,Kolkata,4
2958,2025-03-16,Vandalism,23.071540018198636,72.60538272085616,Ahmedabad,2
2959,2024-08-19,Assault,28.64977486960815,77.2089585135897,Delhi (NCR),4
2960,2026-04-07,Robbery,18.431814006642693,73.90621302423187,Pune,5
2961,2024-11-21,Robbery,13.027173238912809,77.58396869686037,Bangalore,5
2962,2024-07-30,Vandalism,18.475776052954494,73.7646909513086,Pune,2
2963,2025-07-29,Extortion,22.4756165824901,88.28619330296661,Kolkata,4
2964,2025-08-20,Drug Trafficking,12.902544702114723,77.64418351359717,Bangalore,5
2965,2025-08-21,Assault,28.686788503755324,77.16707291858091,Delhi (NCR),4
2966,2026-02-17,Extortion,18.498610417679714,73.87476089881352,Pune,4
2967,2024-10-06,Burglary,18.50801375117195,73.92176314228655,Pune,3
2968,2025-01-13,Extortion,28.540355844067687,77.25163902888615,Delhi (NCR),4
2969,2024-07-11,Extortion,17.328708318256684,78.50005342708259,Hyderabad,4
2970,2025-09-29,Assault,19.000035558304738,72.91688410595917,Mumbai,4
2971,2025-10-16,Extortion,17.35401389229998,78.41776278197227,Hyderabad,4
2972,2025-10-17,Robbery,28.601686591845187,77.30725799423236,Delhi (NCR),5
2973,2025-02-17,Theft,22.577112333935176,88.30074739210642,Kolkata,2
2974,2025-05-02,Vandalism,23.06061384692265,72.48680088957889,Ahmedabad,2
2975,2024-08-26,Burglary,22.93407971425496,72.63215795985721,Ahmedabad,3
2976,2025-04-30,Cyber Crime,19.002092150353793,72.89805086425416,Mumbai,4
2977,2025-09-26,Theft,28.646764489126504,77.25749717802421,Delhi (NCR),2
2978,2024-12-04,Extortion,22.62308589537325,88.33582822516351,Kolkata,4
2979,2025-11-08,Theft,28.708453437630915,77.22215954761337,Delhi (NCR),2
2980,2025-10-11,Vandalism,28.613462603091797,77.14227393041197,Delhi (NCR),2
2981,2026-04-11,Robbery,22.584843132518486,88.28554120629843,Kolkata,5
2982,2025-12-03,Burglary,13.061456253845785,77.59215119942465,Bangalore,3
2983,2025-10-17,Extortion,23.097324661138224,72.59253420113203,Ahmedabad,4
2984,2025-11-13,Assault,18.5411754892029,73.83667798612802,Pune,4
2985,2026-02-18,Assault,19.07103259992635,72.81522318388097,Mumbai,4
2986,2026-01-16,Vandalism,17.330512566530395,78.54487156815888,Hyderabad,2
2987,2025-01-13,Assault,19.05802661703108,72.9482090670417,Mumbai,4
2988,2025-12-31,Robbery,28.52671141989056,77.11822263707336,Delhi (NCR),5
2989,2024-09-22,Extortion,13.02759788031731,77.54219962602356,Bangalore,4
2990,2026-01-23,Assault,23.020266569777814,72.61956684445016,Ahmedabad,4
2991,2024-09-20,Vandalism,19.068636809218663,72.91784838564303,Mumbai,2
2992,2025-08-27,Vandalism,18.994517246035205,72.92474590261158,Mumbai,2
2993,2024-12-02,Cyber Crime,23.07752193945816,72.55910041658768,Ahmedabad,4
2994,2024-07-04,Robbery,28.710809329908667,77.30897995921367,Delhi (NCR),5
2995,2026-01-25,Robbery,22.581883645516875,88.44823592346009,Kolkata,5
2996,2025-04-21,Cyber Crime,13.042339301569319,80.26837791251614,Chennai,4
2997,2025-12-04,Vandalism,13.086823799737815,80.36852898129102,Chennai,2
2998,2025-01-06,Robbery,28.707131626999082,77.11631135829236,Delhi (NCR),5
2999,2025-10-26,Extortion,13.120240760953509,80.22786240632254,Chennai,4
3000,2025-01-02,Robbery,17.350557572087368,78.58593674487699,Hyderabad,5
3001,2024-06-13,Cyber Crime,23.109850078635507,72.48288801569737,Ahmedabad,4
3002,2025-05-14,Burglary,12.931900900474853,77.60280843061139,Bangalore,3
3003,2024-11-15,Assault,28.52539285676129,77.30474169568697,Delhi (NCR),4
3004,2025-04-25,Burglary,18.43387391521902,73.95461778644763,Pune,3
3005,2025-01-19,Theft,13.100373778399725,80.18443442675176,Chennai,2
3006,2026-01-30,Cyber Crime,12.995840644215875,80.19390224369928,Chennai,4
3007,2026-01-14,Theft,19.115752949447423,72.93158885507722,Mumbai,2
3008,2024-12-13,Extortion,28.546935448459642,77.21240205104937,Delhi (NCR),4
3009,2024-09-20,Robbery,28.545897092099594,77.19587746871244,Delhi (NCR),5
3010,2025-08-15,Theft,17.376804721970757,78.57576105757157,Hyderabad,2
3011,2025-09-12,Cyber Crime,18.477124670226566,73.91605404643988,Pune,4
3012,2024-07-23,Burglary,13.023223273819582,77.59994970800496,Bangalore,3
3013,2024-07-29,Drug Trafficking,23.10912275997118,72.54023088103261,Ahmedabad,5
3014,2025-09-21,Assault,13.035599767795981,80.28499738957096,Chennai,4
3015,2025-12-15,Cyber Crime,18.485965417062054,73.94629527141778,Pune,4
3016,2025-04-20,Drug Trafficking,19.174091331170178,72.898879192743,Mumbai,5
3017,2025-03-29,Theft,28.54426467947661,77.20787624497711,Delhi (NCR),2
3018,2025-06-29,Extortion,17.455279867147993,78.54226142289151,Hyderabad,4
3019,2026-01-31,Extortion,13.033606901784674,80.28427796579378,Chennai,4
3020,2025-12-17,Cyber Crime,18.463451795735004,73.83097367819879,Pune,4
3021,2025-02-13,Extortion,18.589597791581465,73.83300575529223,Pune,4
3022,2025-07-25,Vandalism,22.659065443971407,88.45678941662656,Kolkata,2
3023,2024-10-19,Drug Trafficking,12.961080966966005,77.5480533447379,Bangalore,5
3024,2025-09-03,Drug Trafficking,19.005168125321042,72.85399059764465,Mumbai,5
3025,2025-10-11,Robbery,22.652432671172672,88.30060298420541,Kolkata,5
3026,2025-01-28,Cyber Crime,18.613315029011567,73.8547274492982,Pune,4
3027,2025-01-16,Assault,18.979056177681525,72.81234372331434,Mumbai,4
3028,2024-09-26,Vandalism,22.56941975887405,88.361249525911,Kolkata,2
3029,2025-04-05,Extortion,12.938721083510957,77.63783163303852,Bangalore,4
3030,2025-02-20,Extortion,28.52598197940429,77.15874269503925,Delhi (NCR),4
3031,2026-01-25,Assault,28.58058738982938,77.24805147963293,Delhi (NCR),4
3032,2025-02-02,Burglary,22.501563402299464,88.40678930335056,Kolkata,3
3033,2026-04-04,Assault,19.029497306106936,72.96531555248063,Mumbai,4
3034,2024-10-15,Theft,13.068932363251186,80.30169603222618,Chennai,2
3035,2026-04-04,Assault,17.336827634136274,78.52822261749617,Hyderabad,4
3036,2025-09-15,Burglary,28.6535293062086,77.1849383821498,Delhi (NCR),3
3037,2025-04-28,Cyber Crime,18.58334396450242,73.94879316992393,Pune,4
3038,2025-03-30,Robbery,18.608531400087028,73.78672058799954,Pune,5
3039,2025-03-08,Assault,17.44294431051955,78.51662757078728,Hyderabad,4
3040,2025-10-20,Extortion,28.518967300211727,77.24882382663995,Delhi (NCR),4
3041,2024-07-11,Assault,12.875512437251524,77.54483974102672,Bangalore,4
3042,2025-11-18,Drug Trafficking,28.57277526947846,77.23255551752455,Delhi (NCR),5
3043,2024-11-06,Burglary,19.118319068313674,72.89135974953162,Mumbai,3
3044,2026-04-07,Theft,18.434369809112795,73.88564856116811,Pune,2
3045,2026-03-29,Extortion,28.70705539362926,77.23364636735944,Delhi (NCR),4
3046,2024-07-23,Theft,19.13583393793314,72.88682197364884,Mumbai,2
3047,2025-10-17,Robbery,17.446834975905336,78.52069577367884,Hyderabad,5
3048,2024-10-03,Vandalism,28.674590798468856,77.14327279924295,Delhi (NCR),2
3049,2024-08-28,Drug Trafficking,18.498414596366928,73.93427626411734,Pune,5
3050,2024-10-28,Vandalism,22.92655274264985,72.64650610668842,Ahmedabad,2
3051,2025-06-10,Theft,18.55984338293027,73.91446082025197,Pune,2
3052,2026-02-18,Theft,22.493723886297047,88.36001359551736,Kolkata,2
3053,2024-10-26,Burglary,17.345108495303435,78.40405575284612,Hyderabad,3
3054,2024-05-03,Assault,17.367629820457836,78.47077166347373,Hyderabad,4
3055,2026-03-31,Cyber Crime,13.037952886483069,77.52637531588242,Bangalore,4
3056,2025-09-01,Extortion,22.980914188208494,72.4967127957383,Ahmedabad,4
3057,2026-04-16,Extortion,18.42953169483315,73.9355094295134,Pune,4
3058,2024-11-10,Burglary,28.574219466770487,77.18302497223691,Delhi (NCR),3
3059,2025-06-13,Extortion,13.137245435313343,80.34250287691091,Chennai,4
3060,2025-09-17,Cyber Crime,22.98094299304192,72.67017982412756,Ahmedabad,4
3061,2025-07-18,Burglary,13.072144336863397,80.25723376789254,Chennai,3
3062,2024-05-11,Theft,18.517878296410576,73.92729082128493,Pune,2
3063,2026-01-13,Theft,17.374141418976013,78.45702528225242,Hyderabad,2
3064,2025-09-12,Theft,13.158909888034035,80.32875461948478,Chennai,2
3065,2025-01-04,Burglary,23.0952630103328,72.47970308367206,Ahmedabad,3
3066,2025-01-22,Robbery,22.55206971877868,88.35463964309297,Kolkata,5
3067,2024-04-29,Burglary,13.069821947450782,80.19017839770729,Chennai,3
3068,2026-02-13,Vandalism,22.529013870430123,88.38781026901599,Kolkata,2
3069,2025-06-10,Assault,22.633822270129087,88.32232956720348,Kolkata,4
3070,2024-09-21,Theft,28.69108314366277,77.17188472857634,Delhi (NCR),2
3071,2024-08-28,Drug Trafficking,12.906343321499826,77.54919269765242,Bangalore,5
3072,2025-01-13,Drug Trafficking,17.31530585256987,78.45043478515345,Hyderabad,5
3073,2025-01-11,Burglary,22.970965069826487,72.49893342000328,Ahmedabad,3
3074,2026-01-08,Vandalism,13.078538697988817,80.19727744439983,Chennai,2
3075,2025-07-09,Vandalism,18.48300325555999,73.8082767958551,Pune,2
3076,2024-12-24,Drug Trafficking,18.602827447206188,73.75871395101584,Pune,5
3077,2025-10-05,Vandalism,28.62736499345812,77.30225899899422,Delhi (NCR),2
3078,2025-11-01,Vandalism,18.986204479047483,72.84642694148715,Mumbai,2
3079,2025-12-29,Extortion,18.55122119954502,73.84188164532478,Pune,4
3080,2024-08-29,Extortion,28.540467545562468,77.14821985451047,Delhi (NCR),4
3081,2026-01-08,Robbery,28.591312172909838,77.17810723048906,Delhi (NCR),5
3082,2025-12-09,Extortion,22.484603206296693,88.39900204219609,Kolkata,4
3083,2024-12-30,Cyber Crime,17.32017176332478,78.41981216103648,Hyderabad,4
3084,2025-07-20,Robbery,13.073774982944787,80.31047266979276,Chennai,5
3085,2025-01-13,Cyber Crime,17.474579676414354,78.5346862666912,Hyderabad,4
3086,2025-03-26,Robbery,18.616910551526964,73.85231259614417,Pune,5
3087,2025-05-25,Robbery,13.114379602633788,80.25333997324113,Chennai,5
3088,2025-05-21,Cyber Crime,12.889964305841405,77.53033063880729,Bangalore,4
3089,2025-05-11,Extortion,18.617239802605305,73.77844584944008,Pune,4
3090,2024-08-14,Theft,18.5874905881462,73.91238289904283,Pune,2
3091,2025-04-20,Vandalism,18.45422772890441,73.94982966643903,Pune,2
3092,2025-07-25,Robbery,18.59930033702093,73.84122448652948,Pune,5
3093,2024-06-12,Robbery,22.61184572505734,88.2965718539372,Kolkata,5
3094,2025-03-07,Burglary,13.000950604915067,77.6854023123451,Bangalore,3
3095,2025-12-06,Robbery,18.49409366908612,73.94109537934622,Pune,5
3096,2024-09-23,Burglary,22.509688940084896,88.40271144139922,Kolkata,3
3097,2025-08-10,Assault,22.54276440957236,88.44739920561521,Kolkata,4
3098,2025-07-01,Assault,19.07617002706362,72.8474029811122,Mumbai,4
3099,2026-01-30,Assault,17.387276814037243,78.5219213236503,Hyderabad,4
3100,2024-11-11,Drug Trafficking,17.38505628631299,78.39216635055092,Hyderabad,5
3101,2024-06-01,Theft,28.547466242114748,77.2620724265837,Delhi (NCR),2
3102,2024-09-17,Robbery,17.341935996559545,78.44587042273622,Hyderabad,5
3103,2025-12-30,Robbery,22.641459167719944,88.278882358607,Kolkata,5
3104,2025-01-17,Extortion,22.65930316472683,88.27835602964356,Kolkata,4
3105,2024-07-20,Drug Trafficking,22.62471404587632,88.36583330062342,Kolkata,5
3106,2025-12-06,Burglary,19.106901849149683,72.80472519397499,Mumbai,3
3107,2025-10-25,Extortion,17.33992844590637,78.3925976325118,Hyderabad,4
3108,2026-03-31,Assault,17.36067934136154,78.44288016949885,Hyderabad,4
3109,2025-02-28,Burglary,12.931758713400836,77.5555650192301,Bangalore,3
3110,2024-07-13,Theft,12.991430213174636,77.64018964308752,Bangalore,2
3111,2025-08-03,Vandalism,13.068869898758843,80.27634149408563,Chennai,2
3112,2025-05-09,Theft,23.056214547758874,72.65043459945453,Ahmedabad,2
3113,2025-01-18,Burglary,12.937897803838661,77.5980012204379,Bangalore,3
3114,2024-08-11,Vandalism,22.503963263231935,88.38315762197206,Kolkata,2
3115,2025-08-08,Assault,17.38858036925376,78.5161089088695,Hyderabad,4
3116,2024-11-02,Extortion,23.032733808732928,72.54806537997005,Ahmedabad,4
3117,2024-08-30,Assault,28.689202937974542,77.12591534142759,Delhi (NCR),4
3118,2025-11-02,Burglary,18.58651650663359,73.7916120316549,Pune,3
3119,2025-05-21,Theft,19.067377968400873,72.95440687898059,Mumbai,2
3120,2024-10-25,Assault,18.50199563951265,73.80196072585065,Pune,4
3121,2024-10-13,Vandalism,13.160286869346177,80.18363674422613,Chennai,2
3122,2025-10-03,Cyber Crime,23.077132246000502,72.628609006982,Ahmedabad,4
3123,2026-04-05,Drug Trafficking,23.080461171417955,72.56754718972525,Ahmedabad,5
3124,2026-04-11,Assault,13.049564989184606,77.61434332720444,Bangalore,4
3125,2024-06-28,Extortion,17.42238319995727,78.53934619645499,Hyderabad,4
3126,2025-11-29,Cyber Crime,13.024685682976338,80.18508564207963,Chennai,4
3127,2025-08-23,Assault,23.08257432629786,72.58338559895988,Ahmedabad,4
3128,2024-07-20,Robbery,12.988101923334122,80.23930463942892,Chennai,5
3129,2026-04-22,Burglary,18.523219237975464,73.91982029580663,Pune,3
3130,2026-03-12,Burglary,13.15528691566139,80.30676560786272,Chennai,3
3131,2025-03-04,Robbery,19.11470957548361,72.81981549640832,Mumbai,5
3132,2024-09-22,Burglary,28.649125451252882,77.30098124664795,Delhi (NCR),3
3133,2025-12-18,Drug Trafficking,23.103141946289362,72.65587801643578,Ahmedabad,5
3134,2026-01-01,Theft,12.936572230728006,77.5539166627432,Bangalore,2
3135,2026-03-26,Theft,28.5493373428885,77.29020901159383,Delhi (NCR),2
3136,2025-01-20,Extortion,19.000238084660914,72.84146852301353,Mumbai,4
3137,2024-08-22,Extortion,22.934450225746872,72.60648566308747,Ahmedabad,4
3138,2024-06-19,Drug Trafficking,17.341920411454442,78.52682768625368,Hyderabad,5
3139,2024-08-23,Assault,12.919048017501318,77.59041681357937,Bangalore,4
3140,2025-04-01,Cyber Crime,17.354813681220627,78.57267290802031,Hyderabad,4
3141,2024-10-09,Theft,22.558316404258008,88.26514505467394,Kolkata,2
3142,2025-03-10,Vandalism,18.55098961219133,73.82730760122206,Pune,2
3143,2024-05-01,Extortion,22.64745934079663,88.40473820701648,Kolkata,4
3144,2025-01-04,Burglary,28.548942731237183,77.1832402372163,Delhi (NCR),3
3145,2024-11-08,Assault,22.939895479773416,72.49285491207287,Ahmedabad,4
3146,2024-10-23,Cyber Crime,22.932448690367014,72.63330451233423,Ahmedabad,4
3147,2025-03-09,Robbery,13.168567733564801,80.30676372191638,Chennai,5
3148,2024-11-04,Extortion,13.059418305392434,80.19330309506856,Chennai,4
3149,2024-08-05,Cyber Crime,18.987776542791835,72.93670949198612,Mumbai,4
3150,2026-03-18,Cyber Crime,23.01648144006661,72.58227811763447,Ahmedabad,4
3151,2026-03-10,Theft,22.56847035441716,88.4568805173903,Kolkata,2
3152,2025-06-08,Drug Trafficking,23.096017105003188,72.57022210238284,Ahmedabad,5
3153,2025-11-28,Extortion,12.994879968635926,77.61673165587179,Bangalore,4
3154,2025-05-30,Burglary,18.581106821081097,73.78545592091436,Pune,3
3155,2025-07-17,Burglary,13.016065283215564,80.32378364932582,Chennai,3
3156,2026-01-11,Cyber Crime,17.436523845912664,78.44474553625243,Hyderabad,4
3157,2024-12-03,Drug Trafficking,23.117223350385512,72.62903704656077,Ahmedabad,5
3158,2025-12-13,Vandalism,18.44131805527615,73.78091368578333,Pune,2
3159,2025-05-12,Drug Trafficking,28.520677675246727,77.2392727332349,Delhi (NCR),5
3160,2025-02-11,Theft,28.53436523235044,77.2718493972663,Delhi (NCR),2
3161,2025-03-24,Vandalism,12.995331510878609,77.64878261972996,Bangalore,2
